,bay_top1,bay_top2,bay_top3,gnt_top1,gnt_top2,gnt_top3,match
4160,0,4,3,4,3,0,True
4161,0,1,2,4,1,0,False
4162,3,0,4,3,4,0,True
4163,1,3,4,0,3,4,False
4164,4,0,1,4,1,0,True
4165,1,4,2,0,4,3,False
4166,0,1,2,4,3,0,False
4167,0,1,2,4,0,3,False
4168,1,3,4,0,1,2,False
4169,0,1,2,3,4,0,False
4170,0,1,2,0,3,4,False
4171,0,1,2,4,0,3,False
4172,1,3,4,0,3,4,False
4173,1,3,4,0,3,4,False
4174,0,2,1,4,3,0,False
4175,0,1,2,3,0,4,False
4176,1,2,0,0,3,4,False
4177,0,1,2,4,0,2,False
4178,0,1,2,4,3,0,False
4179,3,0,1,3,0,4,False
4180,4,0,1,3,0,1,False
4181,0,1,2,0,3,4,False
4182,0,1,2,4,3,0,False
4183,0,1,2,4,1,0,False
4184,1,2,3,4,0,3,False
4185,0,1,2,0,1,3,False
4186,3,1,4,4,0,3,False
4187,0,1,2,3,4,0,False
4188,0,1,2,3,1,0,False
4189,0,3,4,4,3,0,True
4190,1,2,3,0,3,4,False
4191,2,4,0,4,1,0,False
4192,1,2,3,0,4,3,False
4193,0,1,2,4,0,1,False
4194,1,4,0,0,2,3,False
4195,1,3,4,0,4,1,False
4196,0,3,4,4,2,3,False
4197,3,0,1,4,3,0,False
4198,0,3,1,3,4,0,False
4199,0,1,2,4,3,0,False
4200,1,2,3,4,3,0,False
4201,1,2,3,0,3,4,False
4202,4,1,0,0,4,3,False
4203,0,1,2,4,3,0,False
4204,0,3,1,4,0,3,False
4205,0,1,2,4,3,0,False
4206,1,2,3,0,1,4,False
4207,0,1,2,0,3,4,False
4208,1,2,4,0,3,4,False
4209,3,0,1,4,2,0,False
4210,3,0,1,3,4,2,False
4211,2,0,1,0,4,3,False
4212,2,0,1,3,4,0,False
4213,2,4,0,3,4,0,False
4214,0,1,2,3,4,0,False
4215,0,1,2,4,0,3,False
4216,0,1,2,4,3,0,False
4217,1,3,4,0,4,3,False
4218,2,3,4,4,1,3,False
4219,1,2,4,0,3,1,False
4220,2,3,0,4,0,3,False
4221,1,2,4,4,3,0,False
4222,1,2,3,0,4,3,False
4223,4,1,3,0,3,4,False
4224,1,4,0,4,1,0,True
4225,3,0,1,4,3,0,False
4226,0,1,2,4,0,1,False
4227,0,1,2,4,0,3,False
4228,1,0,2,0,3,4,False
4229,1,3,4,0,1,4,False
4230,1,2,3,4,3,0,False
4231,0,1,2,4,0,3,False
4232,1,2,3,4,0,3,False
4233,0,1,2,3,4,0,False
4234,2,4,0,4,3,0,False
4235,1,0,3,0,4,3,False
4236,2,0,1,4,3,0,False
4237,0,1,2,4,3,0,False
4238,0,1,2,0,3,1,False
4239,0,1,2,0,1,4,False
4240,1,0,2,0,4,1,False
4241,2,0,1,0,3,1,False
4242,3,0,1,0,1,4,False
4243,0,1,2,0,4,3,False
4244,1,4,3,0,3,4,False
4245,1,2,3,3,0,4,False
4246,0,1,2,3,4,0,False
4247,3,0,1,0,1,3,True
4248,2,3,1,0,4,3,False
4249,0,1,2,4,3,0,False
4250,2,0,1,4,3,1,False
4251,1,3,4,4,3,0,False
4252,1,0,3,4,0,3,False
4253,0,1,2,4,0,3,False
4254,1,3,4,3,0,4,False
4255,4,0,1,0,4,3,False
4256,1,0,2,3,4,1,False
4257,4,3,0,3,4,0,True
4258,1,2,3,3,4,0,False
4259,2,3,0,4,0,3,False
4260,0,1,2,3,4,0,False
4261,1,2,3,3,4,0,False
4262,1,3,4,0,3,4,False
4263,1,2,3,0,3,1,False
4264,0,4,3,4,3,0,True
4265,1,0,2,0,4,3,False
4266,0,1,2,3,4,0,False
4267,2,3,0,4,0,3,False
4268,0,1,2,0,3,4,False
4269,0,1,2,4,0,1,False
4270,0,1,2,4,0,3,False
4271,0,1,2,4,0,3,False
4272,0,1,2,3,4,0,False
4273,0,1,2,4,0,2,False
4274,1,2,3,4,1,0,False
4275,0,1,2,4,3,0,False
4276,1,2,4,0,4,3,False
4277,0,1,2,4,0,3,False
4278,0,1,2,4,0,3,False
4279,2,0,1,4,3,0,False
4280,0,1,2,4,0,3,False
4281,1,3,4,3,4,0,False
4282,1,2,3,3,4,0,False
4283,0,1,4,0,4,3,False
4284,3,1,2,3,0,4,False
4285,0,1,2,4,0,3,False
4286,2,1,3,0,3,4,False
4287,0,3,1,0,1,4,False
4288,2,1,3,0,1,4,False
4289,1,2,3,0,2,4,False
4290,0,1,2,4,3,1,False
4291,1,4,0,0,3,4,False
4292,1,2,3,0,3,4,False
4293,3,0,4,4,0,3,True
4294,0,1,2,4,1,3,False
4295,1,0,2,3,2,1,False
4296,0,1,2,4,3,0,False
4297,1,2,3,4,0,1,False
4298,2,3,0,4,3,0,False
4299,0,1,2,0,4,3,False
4300,1,2,3,1,4,0,False
4301,0,1,2,3,4,0,False
4302,3,0,1,4,2,3,False
4303,0,2,1,4,3,0,False
4304,1,3,4,0,3,1,False
4305,0,1,2,4,0,3,False
4306,0,1,2,4,0,3,False
4307,1,2,4,4,1,3,False
4308,3,4,0,0,4,3,True
4309,0,1,2,3,0,4,False
4310,2,4,0,4,3,0,False
4311,1,2,3,4,1,0,False
4312,0,1,2,4,2,0,False
4313,0,4,1,4,3,0,False
4314,0,1,2,3,0,4,False
4315,1,3,4,0,3,1,False
4316,1,3,4,4,3,0,False
4317,0,1,2,3,4,0,False
4318,0,1,2,3,4,0,False
4319,0,1,2,0,3,4,False
4320,0,1,2,0,1,4,False
4321,0,3,4,4,3,0,True
4322,1,4,3,0,4,2,False
4323,0,2,4,4,3,0,False
4324,0,3,4,3,4,0,True
4325,0,1,2,4,1,0,False
4326,0,3,1,4,0,3,False
4327,1,2,3,0,3,4,False
4328,0,1,2,4,1,0,False
4329,0,1,2,4,3,0,False
4330,2,4,3,4,3,0,False
4331,0,1,2,0,3,2,False
4332,0,1,2,4,0,3,False
4333,1,2,3,0,1,4,False
4334,1,4,3,0,1,3,False
4335,0,1,2,4,1,3,False
4336,1,2,3,1,0,4,False
4337,0,1,2,4,1,3,False
4338,1,2,3,3,0,4,False
4339,2,4,0,4,0,3,False
4340,0,1,4,0,4,3,False
4341,1,0,2,0,3,4,False
4342,3,0,1,4,0,3,False
4343,0,2,3,4,3,2,False
4344,2,4,0,4,0,3,False
4345,0,3,4,4,3,1,False
4346,3,1,2,0,3,4,False
4347,1,0,2,0,3,4,False
4348,1,3,0,0,3,4,False
4349,0,1,2,4,3,0,False
4350,2,0,1,0,1,4,False
4351,1,2,3,0,3,4,False
4352,3,0,1,0,3,4,False
4353,0,1,2,3,0,4,False
4354,0,3,1,4,0,3,False
4355,0,1,2,0,4,3,False
4356,1,2,4,4,0,3,False
4357,0,1,2,4,0,1,False
4358,0,1,2,4,1,3,False
4359,1,2,3,3,0,4,False
4360,0,1,2,4,3,0,False
4361,0,1,2,4,1,0,False
4362,0,1,2,4,0,1,False
4363,1,0,2,0,4,3,False
4364,3,0,1,0,3,4,False
4365,4,1,3,0,4,3,False
4366,0,1,2,3,0,4,False
4367,2,4,0,4,0,3,False
4368,1,2,3,3,0,4,False
4369,2,1,3,0,4,3,False
4370,2,0,1,4,3,0,False
4371,0,4,1,3,4,1,False
4372,1,2,0,0,4,3,False
4373,2,4,0,4,1,3,False
4374,2,0,1,3,4,0,False
4375,4,0,1,0,4,3,False
4376,0,2,4,0,4,3,False
4377,2,0,1,4,3,0,False
4378,2,0,1,3,4,0,False
4379,0,1,2,4,3,0,False
4380,0,1,2,4,0,1,False
4381,0,1,2,3,4,0,False
4382,1,3,4,4,0,1,False
4383,1,2,3,0,4,3,False
4384,0,1,2,3,4,0,False
4385,0,1,2,4,0,3,False
4386,0,2,1,4,0,3,False
4387,1,0,3,3,0,1,True
4388,0,1,2,0,4,1,False
4389,0,1,2,0,1,4,False
4390,0,2,1,4,0,3,False
4391,0,1,2,4,3,0,False
4392,1,2,4,4,3,0,False
4393,0,1,2,0,1,3,False
4394,0,3,2,4,3,0,False
4395,0,2,1,0,4,3,False
4396,0,1,2,4,3,0,False
4397,0,1,2,0,4,3,False
4398,3,0,1,4,0,3,False
4399,2,0,1,4,1,0,False
4400,0,1,2,0,4,1,False
4401,0,2,1,4,3,0,False
4402,2,4,0,3,4,1,False
4403,0,2,1,0,1,4,False
4404,0,1,2,3,0,4,False
4405,3,0,1,4,3,0,False
4406,0,1,2,4,3,0,False
4407,0,1,2,4,3,0,False
4408,1,2,3,4,0,1,False
4409,0,3,4,4,0,3,True
4410,0,1,2,3,4,0,False
4411,1,3,4,0,1,3,False
4412,0,1,2,4,0,3,False
4413,0,2,1,4,0,3,False
4414,0,1,2,0,4,3,False
4415,0,1,2,4,3,0,False
4416,1,3,4,3,4,0,False
4417,4,2,1,0,1,4,False
4418,1,2,3,3,0,1,False
4419,2,3,0,4,0,3,False
4420,0,1,2,0,1,3,False
4421,1,2,3,0,3,4,False
4422,0,3,1,4,3,1,False
4423,2,1,3,4,3,0,False
4424,0,1,2,0,3,1,False
4425,1,2,3,4,3,1,False
4426,0,3,4,4,3,0,True
4427,0,1,2,0,4,3,False
4428,0,2,3,4,0,3,False
4429,0,1,2,4,3,1,False
4430,1,0,2,4,3,0,False
4431,0,1,2,4,0,3,False
4432,4,0,1,0,4,3,False
4433,0,1,2,4,3,0,False
4434,1,2,0,4,3,0,False
4435,2,4,1,3,4,0,False
4436,1,3,4,0,4,3,False
4437,2,4,0,3,1,4,False
4438,2,0,1,0,3,4,False
4439,0,1,2,3,4,1,False
4440,0,1,2,3,4,0,False
4441,0,1,2,0,4,3,False
4442,0,2,1,3,0,2,False
4443,0,1,2,3,4,0,False
4444,2,4,1,0,3,4,False
4445,0,1,2,3,0,4,False
4446,2,1,3,0,3,4,False
4447,0,1,2,3,4,0,False
4448,0,1,2,0,4,3,False
4449,0,1,2,4,1,0,False
4450,0,1,2,4,3,0,False
4451,2,4,1,0,4,3,False
4452,4,0,1,4,1,0,True
4453,0,1,2,4,0,1,False
4454,1,3,4,1,0,3,False
4455,3,0,1,3,0,4,False
4456,1,2,3,0,4,3,False
4457,0,1,2,3,0,4,False
4458,0,1,2,3,4,0,False
4459,1,2,3,4,0,3,False
4460,3,4,0,0,1,4,False
4461,3,0,1,4,3,1,False
4462,1,2,4,4,0,3,False
4463,0,1,2,0,3,4,False
4464,4,0,1,0,3,4,False
4465,0,1,2,4,3,1,False
4466,0,4,2,4,3,0,False
4467,0,1,2,3,4,0,False
4468,0,3,1,0,3,4,False
4469,0,1,2,3,0,4,False
4470,1,3,4,0,4,3,False
4471,1,2,3,0,4,3,False
4472,0,1,2,4,3,1,False
4473,1,4,3,0,3,1,False
4474,1,2,3,0,4,3,False
4475,1,2,4,4,3,0,False
4476,1,4,2,4,3,0,False
4477,1,2,3,4,0,3,False
4478,0,1,2,0,4,3,False
4479,0,1,2,0,3,4,False
4480,1,2,3,3,2,0,False
4481,1,2,0,4,0,3,False
4482,0,1,4,0,4,3,False
4483,0,1,2,4,3,0,False
4484,0,3,1,4,1,0,False
4485,1,0,2,4,1,0,False
4486,0,1,2,3,0,4,False
4487,0,1,2,3,4,0,False
4488,0,1,2,3,4,0,False
4489,0,1,2,4,3,0,False
4490,1,2,3,4,0,3,False
4491,1,3,4,0,3,4,False
4492,2,0,1,4,0,3,False
4493,0,1,2,4,3,0,False
4494,0,1,2,4,3,0,False
4495,3,1,4,0,1,4,False
4496,4,0,1,0,4,3,False
4497,3,0,1,3,4,0,False
4498,0,3,1,3,0,4,False
4499,2,4,1,4,1,0,False
4500,0,1,2,4,2,0,False
4501,1,2,3,4,1,0,False
4502,0,1,2,4,0,3,False
4503,0,1,2,3,0,4,False
4504,0,1,2,0,3,4,False
4505,2,0,1,4,3,0,False
4506,0,1,2,3,2,4,False
4507,2,4,1,4,3,0,False
4508,0,2,1,4,3,0,False
4509,0,1,2,0,4,3,False
4510,1,3,4,0,4,3,False
4511,1,2,3,4,0,3,False
4512,3,0,1,0,3,4,False
4513,0,1,2,4,0,1,False
4514,0,1,2,4,0,1,False
4515,0,1,2,0,3,4,False
4516,0,1,2,0,3,4,False
4517,0,1,2,3,4,0,False
4518,2,0,4,3,4,0,False
4519,0,1,3,4,0,1,False
4520,0,3,1,4,3,1,False
4521,0,1,2,0,2,4,False
4522,1,3,4,0,4,3,False
4523,0,1,2,3,0,4,False
4524,0,1,2,4,0,3,False
4525,1,4,0,0,4,3,False
4526,3,1,2,4,2,0,False
4527,1,0,2,0,3,4,False
4528,1,3,4,0,4,3,False
4529,0,1,2,0,1,3,False
4530,0,1,2,0,4,3,False
4531,0,2,1,0,4,1,False
4532,0,1,2,4,1,0,False
4533,1,0,2,4,1,0,False
4534,2,4,1,4,0,3,False
4535,0,1,2,4,0,1,False
4536,0,1,2,0,4,3,False
4537,0,1,2,0,3,4,False
4538,0,1,3,0,4,3,False
4539,0,1,2,4,3,2,False
4540,0,1,2,1,4,0,False
4541,0,1,2,3,0,4,False
4542,2,1,0,0,4,3,False
4543,1,0,2,4,3,0,False
4544,3,1,4,0,4,3,False
4545,1,2,3,0,4,3,False
4546,0,1,2,0,4,3,False
4547,1,4,0,0,4,3,False
4548,3,0,1,0,4,3,False
4549,1,0,2,4,0,3,False
4550,3,0,1,0,4,3,False
4551,2,0,1,4,3,0,False
4552,2,0,1,0,3,4,False
4553,1,2,0,0,3,4,False
4554,4,1,3,4,0,1,False
4555,0,1,2,4,1,3,False
4556,0,1,2,0,1,4,False
4557,1,3,4,0,3,4,False
4558,1,2,3,0,3,4,False
4559,3,0,1,0,3,4,False
4560,0,1,2,0,1,4,False
4561,3,0,4,4,1,3,False
4562,0,4,1,4,1,0,True
4563,0,1,2,4,3,0,False
4564,2,4,0,3,4,0,False
4565,1,2,3,0,4,1,False
4566,1,2,3,4,1,0,False
4567,1,3,4,3,4,0,False
4568,2,4,0,0,3,4,False
4569,0,2,1,4,0,2,False
4570,0,3,1,4,3,0,False
4571,0,1,2,4,0,3,False
4572,0,3,4,4,0,3,True
4573,1,2,3,0,3,2,False
4574,2,4,0,3,4,0,False
4575,3,0,1,4,0,3,False
4576,2,1,3,4,1,0,False
4577,0,1,2,3,0,4,False
4578,0,1,2,3,4,0,False
4579,0,1,2,4,3,0,False
4580,1,2,3,0,3,4,False
4581,0,1,2,4,1,3,False
4582,1,2,3,0,4,3,False
4583,1,2,4,0,4,3,False
4584,1,3,4,3,0,4,False
4585,0,1,2,4,3,0,False
4586,1,3,4,0,4,3,False
4587,2,0,1,4,1,0,False
4588,1,2,3,0,3,4,False
4589,0,1,2,0,3,1,False
4590,2,1,0,0,3,4,False
4591,0,1,3,4,3,1,False
4592,4,1,0,0,2,4,False
4593,2,4,0,4,0,1,False
4594,4,0,1,0,3,4,False
4595,0,1,2,4,1,3,False
4596,1,3,4,4,3,0,False
4597,2,0,1,0,4,3,False
4598,3,0,1,0,3,1,True
4599,3,0,1,3,0,4,False
4600,2,0,1,3,4,0,False
4601,2,3,0,4,0,3,False
4602,0,2,1,3,4,0,False
4603,1,2,4,1,0,4,False
4604,2,4,0,4,3,0,False
4605,0,1,2,4,0,3,False
4606,0,1,2,4,3,0,False
4607,1,2,3,3,4,0,False
4608,4,0,1,3,0,4,False
4609,0,3,4,4,3,2,False
4610,3,0,4,4,0,3,True
4611,0,1,2,3,4,1,False
4612,1,3,4,4,0,1,False
4613,0,1,2,3,4,0,False
4614,2,0,1,4,0,3,False
4615,0,1,2,4,3,0,False
4616,0,3,4,4,1,0,False
4617,1,2,0,4,0,1,False
4618,3,0,1,0,4,3,False
4619,1,2,3,0,2,3,False
4620,0,1,2,3,4,0,False
4621,0,1,2,4,3,0,False
4622,1,2,3,4,0,3,False
4623,0,1,2,4,3,0,False
4624,0,1,2,4,0,3,False
4625,2,4,0,0,4,3,False
4626,1,2,3,4,3,0,False
4627,2,1,3,4,2,3,False
4628,1,0,2,3,4,0,False
4629,0,1,2,0,4,3,False
4630,1,3,0,0,3,4,False
4631,0,1,3,4,3,0,False
4632,1,2,3,4,0,3,False
4633,0,2,1,4,3,1,False
4634,0,2,1,4,3,1,False
4635,0,1,2,3,0,4,False
4636,0,1,2,0,3,4,False
4637,3,0,1,3,0,4,False
4638,1,4,0,0,4,3,False
4639,3,0,1,3,4,0,False
4640,0,1,2,4,0,3,False
4641,1,2,3,3,4,0,False
4642,0,1,2,0,4,3,False
4643,0,2,4,4,3,0,False
4644,0,1,2,4,3,0,False
4645,0,1,2,0,4,1,False
4646,4,2,0,0,4,3,False
4647,1,2,3,0,3,4,False
4648,0,1,2,0,1,3,False
4649,0,1,2,0,3,4,False
4650,1,2,3,0,4,3,False
4651,4,1,2,0,4,1,False
4652,1,2,3,0,4,3,False
4653,2,0,1,3,4,0,False
4654,0,2,1,4,1,0,False
4655,1,2,3,0,4,3,False
4656,4,1,2,0,3,4,False
4657,0,2,4,3,4,0,False
4658,0,1,2,4,3,0,False
4659,1,3,2,0,3,4,False
4660,0,2,4,4,3,1,False
4661,1,2,3,0,4,3,False
4662,2,4,0,3,4,1,False
4663,2,0,1,4,3,1,False
4664,1,2,3,4,0,3,False
4665,0,1,2,4,3,0,False
4666,2,3,4,4,3,0,False
4667,3,0,1,0,3,4,False
4668,1,0,2,4,0,3,False
4669,2,0,1,0,4,3,False
4670,0,1,2,4,3,1,False
4671,0,1,2,0,3,4,False
4672,0,1,2,4,3,0,False
4673,0,1,3,4,0,1,False
4674,2,4,0,4,3,0,False
4675,2,1,3,0,3,1,False
4676,1,2,3,0,4,3,False
4677,1,2,0,0,4,1,False
4678,0,1,2,3,4,0,False
4679,1,0,2,4,0,3,False
4680,0,2,1,4,3,0,False
4681,0,1,2,0,3,1,False
4682,2,0,1,3,0,4,False
4683,1,2,3,0,3,4,False
4684,0,1,2,0,3,4,False
4685,0,1,2,4,3,0,False
4686,4,0,1,0,4,3,False
4687,0,3,1,4,0,3,False
4688,1,2,3,0,4,3,False
4689,0,1,2,4,1,3,False
4690,0,1,2,4,3,0,False
4691,0,1,2,4,3,0,False
4692,0,1,2,3,4,0,False
4693,0,1,2,4,3,0,False
4694,0,1,2,4,1,0,False
4695,0,1,2,4,0,1,False
4696,0,1,2,3,4,1,False
4697,1,2,4,0,3,4,False
4698,0,1,2,4,0,3,False
4699,0,1,2,0,4,3,False
4700,1,0,2,4,3,0,False
4701,0,2,1,4,0,3,False
4702,0,1,2,4,3,1,False
4703,0,1,2,3,0,4,False
4704,1,4,0,0,4,3,False
4705,3,1,2,0,4,3,False
4706,0,3,4,4,3,0,True
4707,1,0,2,4,1,3,False
4708,1,3,4,0,4,3,False
4709,2,3,0,4,0,3,False
4710,3,0,1,3,4,0,False
4711,2,0,1,4,0,3,False
4712,0,1,2,3,4,0,False
4713,2,4,1,3,4,0,False
4714,0,3,4,4,3,1,False
4715,0,1,2,4,0,1,False
4716,0,1,2,3,4,0,False
4717,3,4,1,4,1,3,True
4718,1,2,0,3,4,0,False
4719,1,3,0,0,3,4,False
4720,1,3,4,3,0,4,False
4721,3,0,1,0,4,3,False
4722,2,0,1,0,1,4,False
4723,1,2,0,3,0,4,False
4724,2,4,0,4,3,0,False
4725,1,2,4,3,4,0,False
4726,1,2,3,4,1,0,False
4727,0,1,2,4,0,1,False
4728,0,1,2,3,4,0,False
4729,1,3,4,0,4,3,False
4730,1,0,2,3,0,1,False
4731,0,1,2,3,0,4,False
4732,0,1,2,4,3,0,False
4733,1,2,3,0,4,3,False
4734,0,1,2,3,4,0,False
4735,0,1,2,4,3,1,False
4736,0,1,2,4,3,0,False
4737,0,1,2,4,0,3,False
4738,0,1,2,4,1,0,False
4739,4,2,0,0,4,1,False
4740,3,0,1,4,3,1,False
4741,0,1,2,4,1,3,False
4742,0,1,2,4,3,0,False
4743,0,1,2,4,3,0,False
4744,0,1,2,4,3,0,False
4745,0,1,2,3,4,0,False
4746,1,2,3,3,4,0,False
4747,3,0,1,3,4,1,False
4748,0,1,2,4,3,1,False
4749,0,3,4,4,0,3,True
4750,0,1,2,3,0,1,False
4751,2,4,0,4,3,0,False
4752,0,1,4,0,3,4,False
4753,2,0,1,3,4,0,False
4754,1,3,4,0,4,3,False
4755,4,0,1,0,1,4,True
4756,1,2,3,4,0,3,False
4757,1,2,4,1,4,0,False
4758,0,1,4,0,3,4,False
4759,0,1,2,3,4,1,False
4760,0,1,2,0,4,3,False
4761,0,1,2,0,2,4,False
4762,0,1,2,4,0,1,False
4763,0,1,2,4,1,0,False
4764,1,2,3,0,3,2,False
4765,0,1,2,0,4,3,False
4766,1,2,3,3,0,4,False
4767,0,2,1,4,3,0,False
4768,3,1,2,4,3,0,False
4769,0,1,2,3,0,4,False
4770,4,0,1,0,3,4,False
4771,3,1,2,0,1,3,False
4772,1,2,3,4,0,3,False
4773,3,4,0,4,0,3,True
4774,1,2,4,0,4,2,False
4775,0,1,2,3,0,2,False
4776,0,1,2,4,3,0,False
4777,1,0,2,3,0,1,False
4778,0,1,3,0,3,4,False
4779,1,0,2,3,4,0,False
4780,0,1,2,3,4,1,False
4781,2,4,0,0,3,4,False
4782,0,1,2,0,3,4,False
4783,1,2,4,4,0,3,False
4784,0,1,2,0,4,3,False
4785,4,0,1,0,4,3,False
4786,0,3,4,4,3,0,True
4787,0,3,2,4,3,0,False
4788,0,3,4,4,3,1,False
4789,0,1,2,0,3,1,False
4790,1,0,2,0,3,4,False
4791,3,0,1,4,0,3,False
4792,0,1,2,4,3,0,False
4793,1,2,3,0,3,4,False
4794,0,1,2,0,3,4,False
4795,3,2,4,0,3,4,False
4796,1,0,2,0,1,3,False
4797,0,1,2,0,4,3,False
4798,2,4,3,3,4,0,False
4799,0,1,2,3,0,1,False
4800,0,1,2,4,1,3,False
4801,0,1,2,4,1,3,False
4802,0,2,3,0,3,4,False
4803,1,3,4,0,1,3,False
4804,1,4,3,1,4,3,True
4805,3,0,1,4,3,0,False
4806,3,0,1,3,4,1,False
4807,1,2,3,3,4,0,False
4808,2,0,1,4,1,0,False
4809,1,2,3,3,0,1,False
4810,0,1,2,4,3,0,False
4811,2,4,0,4,3,0,False
4812,0,1,2,4,3,0,False
4813,0,1,2,0,4,3,False
4814,1,2,3,0,4,3,False
4815,1,2,3,0,3,4,False
4816,1,0,2,0,4,1,False
4817,1,3,4,1,4,0,False
4818,3,1,4,0,4,3,False
4819,1,3,4,0,3,4,False
4820,0,2,1,4,3,0,False
4821,0,1,2,3,4,0,False
4822,1,2,3,1,4,3,False
4823,3,1,4,0,4,3,False
4824,0,1,2,0,4,3,False
4825,1,2,3,4,0,1,False
4826,1,2,4,0,3,4,False
4827,0,1,2,3,0,4,False
4828,0,1,2,0,4,3,False
4829,1,3,4,0,3,4,False
4830,2,4,1,4,0,3,False
4831,0,3,1,4,3,0,False
4832,0,1,2,0,4,1,False
4833,0,1,2,0,4,3,False
4834,0,1,2,4,3,1,False
4835,1,2,3,0,1,4,False
4836,1,4,3,0,1,3,False
4837,3,1,2,3,4,0,False
4838,0,1,2,4,3,1,False
4839,0,2,1,4,3,0,False
4840,0,3,4,4,3,0,True
4841,1,0,2,4,1,0,False
4842,2,4,0,4,0,3,False
4843,0,1,2,4,0,3,False
4844,1,3,4,0,4,3,False
4845,0,1,2,3,4,0,False
4846,1,3,4,0,3,4,False
4847,1,2,4,3,4,0,False
4848,0,1,2,4,0,3,False
4849,1,2,3,0,4,1,False
4850,1,2,3,0,3,4,False
4851,4,0,2,4,3,0,False
4852,1,2,0,3,4,0,False
4853,3,0,1,0,4,1,False
4854,0,3,4,3,4,1,False
4855,0,1,2,4,3,0,False
4856,0,1,2,4,0,1,False
4857,0,1,2,4,0,3,False
4858,1,2,3,4,3,0,False
4859,3,0,1,0,1,4,False
4860,0,1,2,0,4,3,False
4861,1,4,3,0,4,1,False
4862,0,1,2,4,0,1,False
4863,0,1,2,3,4,0,False
4864,2,1,3,0,3,4,False
4865,0,1,2,3,4,0,False
4866,3,0,1,4,3,0,False
4867,0,1,2,1,4,3,False
4868,3,0,1,3,0,4,False
4869,0,1,4,0,3,4,False
4870,1,2,4,0,4,3,False
4871,2,1,0,0,4,3,False
4872,0,2,1,4,1,0,False
4873,0,1,2,3,0,4,False
4874,4,0,1,0,1,3,False
4875,3,2,1,4,0,3,False
4876,2,0,1,3,4,0,False
4877,4,1,2,4,0,3,False
4878,0,1,2,4,3,0,False
4879,0,1,2,3,4,1,False
4880,1,3,4,4,0,3,False
4881,0,1,2,0,2,3,False
4882,0,1,2,4,2,0,False
4883,0,1,2,3,4,0,False
4884,2,4,0,4,0,3,False
4885,0,1,2,4,3,0,False
4886,0,2,4,4,0,3,False
4887,1,0,2,0,1,3,False
4888,0,1,2,4,3,0,False
4889,0,1,2,0,4,3,False
4890,4,0,2,4,3,0,False
4891,0,3,4,4,3,0,True
4892,0,1,2,3,0,1,False
4893,0,1,2,4,3,1,False
4894,0,2,3,4,0,1,False
4895,1,2,0,0,4,3,False
4896,0,1,2,3,4,0,False
4897,1,2,3,0,4,3,False
4898,0,1,2,0,3,1,False
4899,0,1,2,3,4,0,False
4900,0,1,2,0,4,3,False
4901,1,3,4,3,0,1,False
4902,1,2,0,0,4,3,False
4903,3,1,2,4,1,0,False
4904,1,2,4,3,1,0,False
4905,1,0,2,0,4,3,False
4906,0,1,2,3,2,0,False
4907,0,1,2,0,4,3,False
4908,0,1,2,0,1,4,False
4909,0,2,1,4,0,3,False
4910,1,2,0,3,1,0,False
4911,0,3,2,4,3,0,False
4912,0,3,4,4,3,1,False
4913,1,2,3,0,1,3,False
4914,1,0,4,0,1,3,False
4915,0,1,2,4,0,3,False
4916,0,1,2,4,0,3,False
4917,0,1,2,4,0,3,False
4918,2,1,3,4,0,3,False
4919,0,1,2,0,3,4,False
4920,1,2,3,0,3,4,False
4921,2,0,1,0,3,1,False
4922,2,4,0,4,3,0,False
4923,1,2,4,3,0,4,False
4924,3,1,4,0,4,3,False
4925,2,0,1,0,4,3,False
4926,0,1,2,0,3,1,False
4927,1,2,3,0,4,3,False
4928,0,1,2,4,3,0,False
4929,0,1,2,3,4,0,False
4930,2,4,0,0,4,3,False
4931,2,1,3,0,4,3,False
4932,3,0,2,3,4,0,False
4933,0,1,2,4,0,3,False
4934,4,1,3,0,4,3,False
4935,1,3,4,0,4,1,False
4936,1,0,2,4,0,3,False
4937,2,4,0,3,1,4,False
4938,1,0,2,4,0,3,False
4939,0,1,2,3,0,4,False
4940,0,1,2,0,4,3,False
4941,1,4,2,0,4,3,False
4942,1,2,3,4,0,3,False
4943,0,3,4,4,3,0,True
4944,1,3,4,0,4,3,False
4945,2,4,1,0,4,3,False
4946,1,4,0,0,4,3,False
4947,1,3,4,4,3,0,False
4948,1,2,4,4,0,3,False
4949,2,1,4,4,0,3,False
4950,1,0,2,0,1,4,False
4951,0,1,2,1,0,4,False
4952,4,1,2,0,3,4,False
4953,4,0,1,0,1,2,False
4954,0,1,2,4,3,0,False
4955,1,2,4,0,2,3,False
4956,0,1,2,4,3,0,False
4957,0,1,2,4,1,0,False
4958,0,1,2,3,4,0,False
4959,1,4,0,3,0,4,False
4960,1,2,4,3,4,0,False
4961,1,0,2,3,4,1,False
4962,0,1,2,0,4,3,False
4963,0,3,2,4,3,0,False
4964,0,1,2,4,3,0,False
4965,0,1,2,4,0,3,False
4966,0,3,4,4,0,3,True
4967,0,1,2,2,3,0,False
4968,1,3,4,0,3,4,False
4969,1,4,2,4,0,1,False
4970,0,1,2,0,3,1,False
4971,0,1,2,4,3,1,False
4972,3,0,1,3,4,0,False
4973,0,1,2,3,0,4,False
4974,1,4,3,0,4,3,False
4975,1,2,3,4,3,0,False
4976,1,2,3,0,3,4,False
4977,1,2,4,4,0,1,False
4978,1,2,3,4,0,1,False
4979,2,4,1,4,3,0,False
4980,3,0,1,0,4,3,False
